lat,lon,month,phosphate
0.0,-15.0,8,0.8057931034482759
0.0,-10.0,8,1.0646896551724139
0.0,-5.0,8,0.8134666666666667
5.0,-95.0,8,1.4609200000000002
5.0,-90.0,8,1.5536428571428569
5.0,-85.0,8,1.2925517241379314
5.0,-80.0,8,1.246551724137931
5.0,-60.0,8,0.5190714285714286
5.0,-55.0,8,0.5612758620689655
5.0,-40.0,8,0.9815
5.0,-35.0,8,0.7159999999999999
5.0,-30.0,8,0.6192413793103448
5.0,-25.0,8,0.6945517241379311
5.0,-15.0,8,0.6853333333333333
10.0,-90.0,8,1.4780357142857141
10.0,-70.0,8,0.44875862068965516
10.0,-65.0,8,0.5228275862068966
10.0,-60.0,8,0.3606551724137931
10.0,-55.0,8,0.3785862068965517
10.0,-50.0,8,0.105375
10.0,-40.0,8,0.9410000000000001
10.0,-35.0,8,0.6351724137931034
10.0,-30.0,8,0.9810344827586209
10.0,-25.0,8,1.048344827586207
10.0,-20.0,8,1.0198275862068966
15.0,-90.0,8,0.33025
15.0,-85.0,8,0.351
15.0,-70.0,8,0.08082758620689655
15.0,-65.0,8,0.028464285714285716
15.0,-60.0,8,
15.0,-55.0,8,0.07106896551724137
15.0,-50.0,8,0.058541666666666665
15.0,-45.0,8,0.0
15.0,-40.0,8,0.3902857142857143
15.0,-35.0,8,0.26520689655172414
15.0,-30.0,8,0.3111785714285714
15.0,-25.0,8,0.870448275862069
15.0,-20.0,8,1.1375172413793104
20.0,-90.0,8,0.2822962962962963
20.0,-85.0,8,0.23937931034482762
20.0,-80.0,8,0.10141379310344828
20.0,-75.0,8,0.10675862068965518
20.0,-70.0,8,0.03158620689655173
20.0,-65.0,8,0.06910344827586207
20.0,-60.0,8,0.07760714285714286
20.0,-55.0,8,0.043137931034482754
20.0,-50.0,8,0.11730769230769232
20.0,-45.0,8,0.057448275862068965
20.0,-40.0,8,0.16011111111111112
20.0,-35.0,8,0.12262068965517242
20.0,-30.0,8,0.0977857142857143
20.0,-25.0,8,0.20064285714285715
20.0,-20.0,8,0.7467586206896552
25.0,-95.0,8,0.5004827586206898
25.0,-90.0,8,0.37527586206896546
25.0,-85.0,8,0.33866666666666667
25.0,-80.0,8,0.17179310344827586
25.0,-75.0,8,0.14662068965517241
25.0,-70.0,8,0.0683103448275862
25.0,-65.0,8,0.0020909090909090908
25.0,-60.0,8,0.027200000000000002
25.0,-55.0,8,0.039
25.0,-40.0,8,0.16357142857142856
25.0,-35.0,8,0.10213793103448275
25.0,-30.0,8,0.09589655172413794
25.0,-25.0,8,0.08128571428571428
25.0,-20.0,8,0.1730344827586207
25.0,-15.0,8,0.31693103448275867
30.0,-80.0,8,0.40475
30.0,-75.0,8,0.14088461538461539
30.0,-70.0,8,0.05344827586206897
30.0,-65.0,8,0.03635000000000001
30.0,-60.0,8,0.07394444444444444
30.0,-55.0,8,0.13613636363636364
30.0,-50.0,8,0.154
30.0,-40.0,8,0.2001666666666667
30.0,-35.0,8,0.10355172413793104
30.0,-30.0,8,0.10575862068965518
30.0,-25.0,8,0.11093103448275861
30.0,-20.0,8,0.07076923076923078
30.0,-15.0,8,0.20979310344827584
30.0,-10.0,8,0.43775000000000003
-15.0,-100.0,9,1.104896551724138
-15.0,-95.0,9,0.9448518518518519
-15.0,-90.0,9,1.5329655172413794
-15.0,-85.0,9,1.7131034482758623
-15.0,-80.0,9,2.322
-15.0,-40.0,9,0.2840344827586207
-15.0,-35.0,9,0.31151851851851853
-10.0,-100.0,9,1.5650689655172416
-10.0,-95.0,9,1.3426785714285714
-10.0,-90.0,9,1.7188620689655176
-10.0,-85.0,9,1.8506896551724141
-10.0,-80.0,9,2.1158636363636365
-10.0,-35.0,9,0.3794827586206897
-10.0,-25.0,9,0.5793103448275863
-5.0,-100.0,9,1.5382068965517244
-5.0,-95.0,9,1.922
-5.0,-90.0,9,1.642758620689655
-5.0,-85.0,9,1.6927586206896554
-5.0,-40.0,9,0.31755172413793104
-5.0,-35.0,9,0.452551724137931
-5.0,-30.0,9,0.49779310344827593
-5.0,-25.0,9,0.538
-5.0,-15.0,9,1.0061379310344827
-5.0,-10.0,9,1.0236785714285714
0.0,-100.0,9,1.4424827586206894
0.0,-95.0,9,1.4837931034482759
0.0,-90.0,9,1.2678620689655173
0.0,-85.0,9,1.3172592592592594
0.0,-80.0,9,1.4406666666666668
0.0,-40.0,9,0.3032068965517241
0.0,-35.0,9,0.37944827586206886
0.0,-30.0,9,0.524448275862069
0.0,-25.0,9,0.5896896551724138
0.0,-15.0,9,0.9857407407407408
0.0,-10.0,9,1.1143571428571428
5.0,-100.0,9,1.8157931034482757
5.0,-95.0,9,1.76851724137931
5.0,-90.0,9,1.6626206896551725
5.0,-60.0,9,0.38025
5.0,-55.0,9,0.3262068965517242
5.0,-50.0,9,0.24093333333333333
5.0,-45.0,9,0.5063333333333333
5.0,-40.0,9,0.199
5.0,-35.0,9,0.6787916666666666
5.0,-30.0,9,0.6567931034482759
5.0,-25.0,9,0.7764482758620688
10.0,-100.0,9,1.7349655172413794
10.0,-95.0,9,1.7313448275862071
10.0,-90.0,9,1.670310344827586
10.0,-70.0,9,0.039
10.0,-65.0,9,0.7229285714285714
10.0,-60.0,9,0.12646428571428572
10.0,-35.0,9,0.8245862068965517
10.0,-30.0,9,1.0327586206896553
10.0,-25.0,9,1.1774137931034483
10.0,-20.0,9,1.2298620689655173
15.0,-100.0,9,1.4297307692307692
15.0,-95.0,9,1.6458965517241382
15.0,-70.0,9,0.11296551724137932
15.0,-55.0,9,0.06779310344827585
15.0,-40.0,9,0.28524999999999995
15.0,-35.0,9,0.3657931034482758
15.0,-30.0,9,0.5262857142857144
15.0,-25.0,9,0.21389285714285713
15.0,-20.0,9,0.7369310344827585
20.0,-95.0,9,1.1103333333333334
20.0,-90.0,9,0.15178571428571427
20.0,-85.0,9,0.3338571428571428
20.0,-80.0,9,0.026071428571428572
20.0,-75.0,9,0.03185714285714286
20.0,-70.0,9,0.027304347826086955
20.0,-55.0,9,0.07426086956521738
20.0,-35.0,9,0.09212000000000002
20.0,-30.0,9,0.15250000000000002
20.0,-25.0,9,0.21010714285714285
20.0,-20.0,9,0.5542142857142857
25.0,-95.0,9,0.4626428571428571
25.0,-90.0,9,0.5643103448275862
25.0,-85.0,9,0.32592
25.0,-80.0,9,0.12412000000000001
25.0,-55.0,9,0.05710344827586206
25.0,-45.0,9,0.015956521739130435
25.0,-40.0,9,0.012478260869565216
25.0,-35.0,9,0.11258620689655173
25.0,-30.0,9,0.06303571428571428
25.0,-25.0,9,0.15031034482758618
25.0,-20.0,9,0.22686206896551722
30.0,-80.0,9,0.3252068965517242
30.0,-65.0,9,0.044
30.0,-55.0,9,0.12858620689655173
30.0,-50.0,9,0.17214814814814813
30.0,-30.0,9,0.10196551724137931
30.0,-25.0,9,0.09524137931034483
30.0,-20.0,9,0.08611538461538461
30.0,-15.0,9,0.18617857142857144
-15.0,-90.0,10,1.2173448275862069
-15.0,-85.0,10,1.1878620689655173
-15.0,-80.0,10,1.8268275862068968
-15.0,-40.0,10,0.503090909090909
-15.0,-35.0,10,0.03857894736842106
-15.0,-25.0,10,0.1148695652173913
-10.0,-95.0,10,1.1384827586206896
-10.0,-90.0,10,1.4260689655172414
-10.0,-85.0,10,1.7523103448275865
-10.0,-80.0,10,1.9364999999999999
-10.0,-35.0,10,0.3471034482758621
-10.0,-30.0,10,0.4546428571428572
-10.0,-25.0,10,0.43699999999999994
-10.0,-5.0,10,1.0129310344827587
-5.0,-90.0,10,1.5526551724137931
-5.0,-85.0,10,1.3174137931034482
-5.0,-45.0,10,0.2901724137931035
-5.0,-40.0,10,0.31862068965517243
-5.0,-35.0,10,0.4775172413793104
-5.0,-30.0,10,0.5292413793103449
-5.0,-25.0,10,0.5497777777777778
-5.0,-5.0,10,0.8674137931034483
0.0,-90.0,10,1.4317931034482758
0.0,-85.0,10,1.4676206896551722
0.0,-80.0,10,1.3684814814814814
0.0,-50.0,10,0.3069047619047619
0.0,-45.0,10,0.22496551724137934
0.0,-40.0,10,0.3164137931034483
0.0,-35.0,10,0.4558275862068965
0.0,-30.0,10,0.45462068965517244
0.0,-25.0,10,0.5969310344827586
0.0,-20.0,10,0.83975
0.0,-5.0,10,0.8873793103448276
5.0,-85.0,10,1.419185185185185
5.0,-60.0,10,0.48234482758620695
5.0,-55.0,10,0.41479310344827586
5.0,-50.0,10,0.5250344827586206
5.0,-45.0,10,0.6254827586206896
5.0,-40.0,10,0.7866896551724135
5.0,-35.0,10,0.7283793103448276
5.0,-30.0,10,0.7732413793103446
5.0,-25.0,10,0.7893793103448277
5.0,-20.0,10,0.65436
10.0,-75.0,10,0.19620689655172413
10.0,-70.0,10,0.2647931034482759
10.0,-65.0,10,0.3216896551724138
10.0,-60.0,10,0.2797241379310344
10.0,-55.0,10,0.33606896551724136
10.0,-40.0,10,0.7767407407407406
10.0,-35.0,10,0.9008275862068965
10.0,-30.0,10,0.9575172413793104
10.0,-25.0,10,1.2333448275862073
10.0,-20.0,10,1.097103448275862
15.0,-75.0,10,0.07834482758620691
15.0,-70.0,10,0.0719655172413793
15.0,-65.0,10,0.13841379310344826
15.0,-55.0,10,0.1196206896551724
15.0,-30.0,10,0.5662413793103448
15.0,-25.0,10,1.0493103448275862
15.0,-20.0,10,1.099448275862069
20.0,-95.0,10,0.3177931034482759
20.0,-90.0,10,0.1631034482758621
20.0,-85.0,10,0.3077931034482759
20.0,-80.0,10,0.12537931034482758
20.0,-75.0,10,0.04372413793103448
20.0,-70.0,10,0.03293103448275862
20.0,-55.0,10,0.048206896551724145
20.0,-40.0,10,0.12820833333333334
20.0,-35.0,10,0.10744827586206898
20.0,-30.0,10,0.07703846153846154
20.0,-25.0,10,0.30437931034482757
20.0,-20.0,10,0.9006206896551726
25.0,-95.0,10,0.3661379310344827
25.0,-90.0,10,0.40768965517241373
25.0,-85.0,10,0.1258181818181818
25.0,-80.0,10,0.21410344827586206
25.0,-75.0,10,0.04484
25.0,-65.0,10,0.08735000000000001
25.0,-60.0,10,0.12110526315789474
25.0,-55.0,10,0.05913793103448277
25.0,-50.0,10,0.06924137931034482
25.0,-35.0,10,0.1103793103448276
25.0,-30.0,10,0.10448275862068965
25.0,-25.0,10,0.08514814814814817
25.0,-20.0,10,0.1779285714285714
25.0,-15.0,10,0.42991666666666656
30.0,-80.0,10,0.15895454545454546
30.0,-65.0,10,0.023034482758620686
30.0,-60.0,10,0.12305263157894737
30.0,-55.0,10,0.05203448275862069
30.0,-50.0,10,0.0841764705882353
30.0,-35.0,10,0.1227142857142857
30.0,-30.0,10,0.15451724137931033
30.0,-25.0,10,0.09944827586206897
30.0,-20.0,10,0.09955172413793104
30.0,-15.0,10,0.2870689655172414
-15.0,-100.0,11,0.9065172413793104
-15.0,-95.0,11,1.272285714285714
-15.0,-90.0,11,0.9278965517241379
-15.0,-85.0,11,1.6843793103448275
-15.0,-80.0,11,2.072551724137931
-15.0,-35.0,11,0.40521428571428564
-15.0,-30.0,11,0.33515999999999996
-10.0,-90.0,11,1.6118275862068967
-10.0,-85.0,11,1.9378965517241382
-10.0,-80.0,11,2.374181818181818
-10.0,-35.0,11,0.32834482758620687
-10.0,-30.0,11,0.47496551724137925
-10.0,-25.0,11,1.41625
-10.0,-15.0,11,0.6915238095238097
-10.0,-10.0,11,0.8946551724137931
-5.0,-95.0,11,1.524551724137931
-5.0,-90.0,11,1.3737586206896553
-5.0,-85.0,11,1.5472758620689655
-5.0,-45.0,11,0.34210344827586203
-5.0,-35.0,11,0.6148620689655172
-5.0,-30.0,11,0.6892692307692307
-5.0,-25.0,11,0.6512068965517241
-5.0,-20.0,11,0.28678947368421054
-5.0,-15.0,11,0.5334782608695651
-5.0,-10.0,11,0.5541818181818182
0.0,-100.0,11,1.307206896551724
0.0,-95.0,11,1.3955172413793102
0.0,-90.0,11,1.536
0.0,-85.0,11,1.2348620689655172
0.0,-80.0,11,1.1221785714285715
0.0,-50.0,11,0.3683103448275862
0.0,-45.0,11,0.33035714285714285
0.0,-35.0,11,0.4766896551724138
0.0,-25.0,11,0.6313103448275862
0.0,-20.0,11,0.34163157894736845
0.0,-15.0,11,0.5175217391304348
0.0,-10.0,11,0.6176956521739131
5.0,-100.0,11,1.715
5.0,-90.0,11,1.7438928571428571
5.0,-85.0,11,1.2336296296296296
5.0,-80.0,11,0.7791379310344827
5.0,-60.0,11,0.3964285714285714
5.0,-55.0,11,0.37485714285714294
5.0,-50.0,11,0.29718518518518516
5.0,-35.0,11,0.6047241379310344
5.0,-25.0,11,0.8033793103448277
5.0,-20.0,11,1.0105517241379312
5.0,-15.0,11,0.1402
10.0,-100.0,11,1.5084827586206895
10.0,-95.0,11,1.7407142857142859
10.0,-85.0,11,0.19941379310344828
10.0,-80.0,11,0.17020689655172414
10.0,-75.0,11,0.24851724137931033
10.0,-70.0,11,0.29372413793103447
10.0,-65.0,11,0.35537931034482756
10.0,-60.0,11,0.25955172413793104
10.0,-55.0,11,0.3533214285714286
10.0,-50.0,11,0.30044444444444446
10.0,-35.0,11,0.6982068965517241
10.0,-30.0,11,1.0535925925925926
10.0,-25.0,11,1.0100000000000002
10.0,-20.0,11,1.043551724137931
15.0,-100.0,11,1.4483333333333333
15.0,-85.0,11,0.2113103448275862
15.0,-80.0,11,0.1297241379310345
15.0,-75.0,11,0.14962068965517242
15.0,-70.0,11,0.1176206896551724
15.0,-65.0,11,0.23440000000000003
15.0,-50.0,11,0.25582142857142853
15.0,-35.0,11,0.1486923076923077
15.0,-25.0,11,0.52888
15.0,-20.0,11,1.0685172413793105
20.0,-95.0,11,0.2538620689655172
20.0,-90.0,11,0.21137931034482754
20.0,-85.0,11,0.3361034482758621
20.0,-75.0,11,0.053689655172413794
20.0,-70.0,11,0.039758620689655175
20.0,-35.0,11,0.07932
20.0,-20.0,11,1.0350689655172414
25.0,-95.0,11,0.4443448275862069
25.0,-90.0,11,0.3660689655172414
25.0,-85.0,11,0.4175172413793103
25.0,-80.0,11,0.26289655172413795
25.0,-70.0,11,0.030793103448275863
25.0,-60.0,11,0.038241379310344825
25.0,-50.0,11,0.03728
25.0,-45.0,11,0.06037931034482759
25.0,-40.0,11,0.06013793103448277
25.0,-35.0,11,0.08559999999999998
25.0,-20.0,11,0.23389655172413792
25.0,-15.0,11,1.0183478260869565
30.0,-80.0,11,0.1863793103448276
30.0,-70.0,11,0.04555
30.0,-65.0,11,0.19003448275862073
30.0,-60.0,11,0.06562068965517241
30.0,-55.0,11,0.061034482758620695
30.0,-50.0,11,0.09948275862068964
30.0,-45.0,11,0.07560714285714286
30.0,-40.0,11,0.07782758620689656
30.0,-35.0,11,0.1494137931034483
30.0,-30.0,11,0.12962962962962962
30.0,-25.0,11,0.12282758620689657
-15.0,-85.0,12,1.4786551724137933
-15.0,-80.0,12,2.1822142857142857
-15.0,-30.0,12,0.31914285714285723
-15.0,-25.0,12,0.33889285714285716
-15.0,-15.0,12,1.164
-10.0,-90.0,12,1.2441666666666666
-10.0,-85.0,12,1.8736551724137933
-10.0,-80.0,12,2.0887499999999997
-10.0,-35.0,12,0.43144827586206896
-10.0,-30.0,12,0.49906896551724134
-10.0,-25.0,12,0.4369285714285715
-10.0,-15.0,12,0.4518095238095239
-5.0,-95.0,12,1.6407241379310349
-5.0,-90.0,12,0.527
-5.0,-85.0,12,1.7477241379310342
-5.0,-40.0,12,0.4476
-5.0,-35.0,12,0.4348518518518518
-5.0,-30.0,12,0.6232413793103448
-5.0,-25.0,12,0.6477931034482759
-5.0,-20.0,12,0.601448275862069
-5.0,-15.0,12,0.6373478260869565
-5.0,-10.0,12,0.92375
-5.0,-5.0,12,0.6845416666666666
0.0,-95.0,12,1.4958275862068964
0.0,-45.0,12,0.37
0.0,-40.0,12,0.6011666666666667
0.0,-35.0,12,0.22599999999999998
0.0,-30.0,12,0.5771034482758621
0.0,-25.0,12,0.6463636363636364
0.0,-20.0,12,0.6691379310344828
0.0,-15.0,12,0.8212758620689655
0.0,-5.0,12,0.7945862068965516
5.0,-80.0,12,0.8327586206896551
5.0,-55.0,12,0.4434444444444445
5.0,-50.0,12,0.46744444444444455
5.0,-45.0,12,0.025
5.0,-40.0,12,0.8935
5.0,-35.0,12,0.075
5.0,-30.0,12,0.7777727272727273
5.0,-25.0,12,0.6768
5.0,-20.0,12,0.9473793103448277
5.0,-15.0,12,0.8480689655172415
10.0,-100.0,12,1.7169285714285714
10.0,-95.0,12,1.7003214285714285
10.0,-80.0,12,0.25293103448275867
10.0,-75.0,12,0.3217586206896552
10.0,-70.0,12,0.32334482758620686
10.0,-65.0,12,0.30865517241379314
10.0,-60.0,12,0.21403448275862072
10.0,-55.0,12,0.147
10.0,-50.0,12,0.3603214285714285
10.0,-45.0,12,0.035
10.0,-30.0,12,0.78215
10.0,-20.0,12,1.2113793103448276
15.0,-100.0,12,0.9433888888888889
15.0,-80.0,12,0.0960344827586207
15.0,-70.0,12,0.09475862068965518
15.0,-65.0,12,0.23293103448275865
15.0,-60.0,12,0.27666666666666667
15.0,-55.0,12,0.14368
15.0,-50.0,12,0.14517241379310344
15.0,-45.0,12,0.1685217391304348
15.0,-30.0,12,0.3268965517241379
15.0,-25.0,12,0.6848275862068967
15.0,-20.0,12,1.4443103448275865
20.0,-95.0,12,0.28431034482758616
20.0,-85.0,12,0.15455172413793103
20.0,-75.0,12,0.012047619047619048
20.0,-70.0,12,0.0015238095238095239
20.0,-45.0,12,0.055379310344827584
20.0,-40.0,12,0.1291904761904762
20.0,-35.0,12,0.17241379310344832
20.0,-30.0,12,0.35128571428571426
20.0,-20.0,12,0.969
25.0,-95.0,12,0.5394827586206896
25.0,-90.0,12,0.39171428571428574
25.0,-85.0,12,0.3618333333333334
25.0,-80.0,12,0.19414814814814815
25.0,-75.0,12,0.01012
25.0,-70.0,12,0.085
25.0,-45.0,12,0.09072413793103448
25.0,-40.0,12,0.10112
25.0,-35.0,12,0.17713793103448275
25.0,-30.0,12,0.18247999999999998
25.0,-25.0,12,0.19596000000000002
25.0,-20.0,12,0.48920689655172406
25.0,-15.0,12,0.4319310344827586
30.0,-80.0,12,0.18720689655172412
30.0,-75.0,12,0.10455555555555557
30.0,-70.0,12,0.2
30.0,-65.0,12,0.07951724137931036
30.0,-50.0,12,0.085
30.0,-35.0,12,0.2446875
30.0,-30.0,12,0.18275
30.0,-25.0,12,0.268
30.0,-20.0,12,0.14876
30.0,-15.0,12,0.15183333333333335
