,date,lon_rounded_up,lat_rounded_up,depth,o2
0,2022-03-08,-95,-10,0.49402538,215.82139099536298
1,2022-03-08,-95,-10,1.5413754,215.84652671900466
2,2022-03-08,-95,-10,2.6456685,215.87443276057166
3,2022-03-08,-95,-10,3.8194947,215.90389118497333
4,2022-03-08,-95,-10,5.0782237,215.934289287818
5,2022-03-08,-95,-10,6.440614,215.9657956077939
6,2022-03-08,-95,-10,7.92956,215.9987719269837
7,2022-03-08,-95,-10,9.572997,216.03388631046494
8,2022-03-08,-95,-10,11.405003,216.072405168529
9,2022-03-08,-95,-10,13.467138,216.1165061483578
10,2022-03-08,-95,-10,15.810073,216.1703352117214
11,2022-03-08,-95,-10,18.49556,216.24326364253383
12,2022-03-08,-95,-10,21.598816,216.35946918236695
13,2022-03-08,-95,-10,25.211409,216.60700220640013
14,2022-03-08,-95,-10,29.444729,217.53852657395967
15,2022-03-08,-95,-10,34.434155,220.2303481329055
16,2022-03-08,-95,-10,40.34405,224.2849768467771
17,2022-03-08,-95,-10,47.373688,227.23982159188546
18,2022-03-08,-95,-5,0.49402538,213.1485451471238
19,2022-03-08,-95,-5,1.5413754,213.21833209083195
20,2022-03-08,-95,-5,2.6456685,213.29667863391694
21,2022-03-08,-95,-5,3.8194947,213.36396371750604
22,2022-03-08,-95,-5,5.0782237,213.42842094784692
23,2022-03-08,-95,-5,6.440614,213.49441001528785
24,2022-03-08,-95,-5,7.92956,213.56608309064592
25,2022-03-08,-95,-5,9.572997,213.65066441127232
26,2022-03-08,-95,-5,11.405003,213.7629196166992
27,2022-03-08,-95,-5,13.467138,213.93374524797713
28,2022-03-08,-95,-5,15.810073,214.2696210952032
29,2022-03-08,-95,-5,18.49556,214.90861224219913
30,2022-03-08,-95,-5,21.598816,215.71876816522507
31,2022-03-08,-95,-5,25.211409,216.57123245965866
32,2022-03-08,-95,-5,29.444729,217.54825548444475
33,2022-03-08,-95,-5,34.434155,217.90820090884253
34,2022-03-08,-95,-5,40.34405,215.8542182559059
35,2022-03-08,-95,-5,47.373688,208.9705337524414
36,2022-03-08,-95,0,0.49402538,211.5609948657808
37,2022-03-08,-95,0,1.5413754,211.68057338169643
38,2022-03-08,-95,0,2.6456685,211.79136214483353
39,2022-03-08,-95,0,3.8194947,211.83797687348866
40,2022-03-08,-95,0,5.0782237,211.81585958571662
41,2022-03-08,-95,0,6.440614,211.7048966544015
42,2022-03-08,-95,0,7.92956,211.49970267159597
43,2022-03-08,-95,0,9.572997,211.19329637799945
44,2022-03-08,-95,0,11.405003,210.74579653058734
45,2022-03-08,-95,0,13.467138,209.99126942952475
46,2022-03-08,-95,0,15.810073,208.59333150954473
47,2022-03-08,-95,0,18.49556,206.24762406122116
48,2022-03-08,-95,0,21.598816,202.81795145670574
49,2022-03-08,-95,0,25.211409,198.10636531284877
50,2022-03-08,-95,0,29.444729,191.47173578171504
51,2022-03-08,-95,0,34.434155,182.25211712065197
52,2022-03-08,-95,0,40.34405,170.26147902352469
53,2022-03-08,-95,0,47.373688,155.24471108572823
54,2022-03-08,-95,5,0.49402538,209.68964226132348
55,2022-03-08,-95,5,1.5413754,209.79661367507208
56,2022-03-08,-95,5,2.6456685,209.90446562994094
57,2022-03-08,-95,5,3.8194947,209.97610920497348
58,2022-03-08,-95,5,5.0782237,209.9975645882743
59,2022-03-08,-95,5,6.440614,209.9459487915039
60,2022-03-08,-95,5,7.92956,209.77585380190894
61,2022-03-08,-95,5,9.572997,209.37491447812036
62,2022-03-08,-95,5,11.405003,208.46465305146717
63,2022-03-08,-95,5,13.467138,206.9095230102539
64,2022-03-08,-95,5,15.810073,204.6291527157738
65,2022-03-08,-95,5,18.49556,201.3463143484933
66,2022-03-08,-95,5,21.598816,197.11366642543248
67,2022-03-08,-95,5,25.211409,191.05061416625978
68,2022-03-08,-95,5,29.444729,182.0118154616583
69,2022-03-08,-95,5,34.434155,169.9000725155785
70,2022-03-08,-95,5,40.34405,156.6309119814918
71,2022-03-08,-95,5,47.373688,142.71956807091124
72,2022-03-08,-95,10,0.49402538,206.79551318940662
73,2022-03-08,-95,10,1.5413754,206.8356823512486
74,2022-03-08,-95,10,2.6456685,206.87618826003302
75,2022-03-08,-95,10,3.8194947,206.91086153302874
76,2022-03-08,-95,10,5.0782237,206.94187832786923
77,2022-03-08,-95,10,6.440614,206.96707156953357
78,2022-03-08,-95,10,7.92956,206.97960506620862
79,2022-03-08,-95,10,9.572997,206.96423379807246
80,2022-03-08,-95,10,11.405003,206.89766402471633
81,2022-03-08,-95,10,13.467138,206.73281275431316
82,2022-03-08,-95,10,15.810073,206.2218125479562
83,2022-03-08,-95,10,18.49556,204.68420515514555
84,2022-03-08,-95,10,21.598816,200.2339607602074
85,2022-03-08,-95,10,25.211409,190.57396080380394
86,2022-03-08,-95,10,29.444729,174.755523954119
87,2022-03-08,-95,10,34.434155,154.44239278520857
88,2022-03-08,-95,10,40.34405,132.7454911549886
89,2022-03-08,-95,10,47.373688,111.7907774244036
90,2022-03-08,-95,15,0.49402538,210.83414735339937
91,2022-03-08,-95,15,1.5413754,210.98525641305105
92,2022-03-08,-95,15,2.6456685,211.16621776762463
93,2022-03-08,-95,15,3.8194947,211.34993344261534
94,2022-03-08,-95,15,5.0782237,211.5333387465704
95,2022-03-08,-95,15,6.440614,211.70560259137835
96,2022-03-08,-95,15,7.92956,211.85458290463401
97,2022-03-08,-95,15,9.572997,211.94037094116212
98,2022-03-08,-95,15,11.405003,211.97187728881835
99,2022-03-08,-95,15,13.467138,211.95905445643834
100,2022-03-08,-95,15,15.810073,211.92368454706101
101,2022-03-08,-95,15,18.49556,211.84669509161085
102,2022-03-08,-95,15,21.598816,211.57061182657878
103,2022-03-08,-95,15,25.211409,210.86207802182153
104,2022-03-08,-95,15,29.444729,209.30767664228168
105,2022-03-08,-95,15,34.434155,205.78612823486327
106,2022-03-08,-95,15,40.34405,197.3994687489101
107,2022-03-08,-95,15,47.373688,179.544400038038
108,2022-03-08,-95,20,0.49402538,213.76046425955636
109,2022-03-08,-95,20,1.5413754,213.9258155822754
110,2022-03-08,-95,20,2.6456685,214.19440269470215
111,2022-03-08,-95,20,3.8194947,214.62120151519775
112,2022-03-08,-95,20,5.0782237,215.16489505767822
